0,"13th October 2017 02:04:17 AM","<div class=""article__time"">02:41</div>"," 02:41 20 стран ЕС заявили о создании Европейской прокуратуры 20 стран Европейского Союза в четверг, 12 октября, подтвердили намерение создать Европейскую прокуратуру. ",/rus/news/2017/10/13/7158196/,"<div class=""article__subtitle"">20 стран Европейского Союза в четверг, 12 октября, подтвердили намерение создать Европейскую прокуратуру.</div>","<div class=""article__subtitle"">20 стран Европейского Союза в четверг, 12 октября, подтвердили намерение создать Европейскую прокуратуру.</div>"
1,"13th October 2017 02:04:17 AM","<div class=""article__time"">02:02</div>"," 02:02 Европейский суд по правам человека отказался рассматривать жалобы украинских чернобыльцев Европейский суд по правам человека в Страсбурге заявил, что впредь не будет рассматривать более 12 тысяч исков украинских чернобыльцев. ",/rus/news/2017/10/13/7158195/,"<div class=""article__subtitle"">Европейский суд по правам человека в Страсбурге заявил, что впредь не будет рассматривать более 12 тысяч исков украинских чернобыльцев.</div>","<div class=""article__subtitle"">Европейский суд по правам человека в Страсбурге заявил, что впредь не будет рассматривать более 12 тысяч исков украинских чернобыльцев.</div>"
