10,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">20:11</div>"," 20:11 Подозреваемому в растрате замминистру назначили домашний арест Соломенский райсуд Киева избрал заместителю министра обороны Игорю Павловскому меру пресечения в виде домашнего ареста без права покидать дом на 2 месяца. ",/rus/news/2017/10/12/7158181/,"<div class=""article__subtitle"">Соломенский райсуд Киева избрал заместителю министра обороны Игорю Павловскому меру пресечения в виде домашнего ареста без права покидать дом на 2 месяца.</div>","<div class=""article__subtitle"">Соломенский райсуд Киева избрал заместителю министра обороны Игорю Павловскому меру пресечения в виде домашнего ареста без права покидать дом на 2 месяца.</div>"
11,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">19:59</div>"," 19:59 Нацбанк отменил требования печати и нотариального заверения документов Национальный банк отменил требование печати и нотариального удостоверения для ряда документов. ",http://www.epravda.com.ua/rus/news/2017/10/12/630060/,"<div class=""article__subtitle"">Национальный банк отменил требование печати и нотариального удостоверения для ряда документов.</div>","<div class=""article__subtitle"">Национальный банк отменил требование печати и нотариального удостоверения для ряда документов.</div>"
12,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">19:34</div>"," 19:34 Гладковский объяснил, почему решил поручиться за замминистра Заместитель секретаря СНБО Олег Гладковский объяснил, что решил взять на поруки заместителя министра обороны Игоря Павловского, задержанного по подозрению в растрате, потому что тот ранее хорошо себя зарекомендовал. ",/rus/news/2017/10/12/7158179/,"<div class=""article__subtitle"">Заместитель секретаря СНБО Олег Гладковский объяснил, что решил взять на поруки заместителя министра обороны Игоря Павловского, задержанного по подозрению в растрате, потому что тот ранее хорошо себя зарекомендовал.</div>","<div class=""article__subtitle"">Заместитель секретаря СНБО Олег Гладковский объяснил, что решил взять на поруки заместителя министра обороны Игоря Павловского, задержанного по подозрению в растрате, потому что тот ранее хорошо себя зарекомендовал.</div>"
13,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">19:05</div>"," 19:05 На комитете в ПАСЕ отказались возвращать россиян - Кулеба Во время заседания совместного комитета ПАСЕ и Комитета министров не смогли создать рабочую группу, которая должна искать пути реформы СЕ под возвращения России. ",/rus/news/2017/10/12/7158178/,"<div class=""article__subtitle"">Во время заседания совместного комитета ПАСЕ и Комитета министров не смогли создать рабочую группу, которая должна искать пути реформы СЕ под возвращения России.</div>","<div class=""article__subtitle"">Во время заседания совместного комитета ПАСЕ и Комитета министров не смогли создать рабочую группу, которая должна искать пути реформы СЕ под возвращения России.</div>"
14,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">18:46</div>"," 18:46 День в АТО: 9 обстрелов, один раненый Ситуация в зоне АТО в четверг обострилась. С полуночи зафиксировано 9 обстрелов украинских позиций. Из них 7 пришлось на Донецкое направление. ",/rus/news/2017/10/12/7158177/,"<div class=""article__subtitle"">Ситуация в зоне АТО в четверг обострилась. С полуночи зафиксировано 9 обстрелов украинских позиций. Из них 7 пришлось на Донецкое направление.</div>","<div class=""article__subtitle"">Ситуация в зоне АТО в четверг обострилась. С полуночи зафиксировано 9 обстрелов украинских позиций. Из них 7 пришлось на Донецкое направление.</div>"
15,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">18:29</div>"," 18:29 Накопительная пенсионная система должна быть негосударственной – Рева Накопительная общеобязательная пенсионная система должна быть негосударственной, а взносы в нее должны платить работники, а не работодатели. ",http://www.epravda.com.ua/rus/news/2017/10/12/630056/,"<div class=""article__subtitle"">Накопительная общеобязательная пенсионная система должна быть негосударственной, а взносы в нее должны платить работники, а не работодатели.</div>","<div class=""article__subtitle"">Накопительная общеобязательная пенсионная система должна быть негосударственной, а взносы в нее должны платить работники, а не работодатели.</div>"
16,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">18:20</div>"," 18:20 СБУ рапортует, что разоблачила организаторов акций, заказанных из России Сотрудники Службы безопасности заявляют о разоблачении группировки, которая устраивала акции во Львове по заказу представителей России. ",/rus/news/2017/10/12/7158175/,"<div class=""article__subtitle"">Сотрудники Службы безопасности заявляют о разоблачении группировки, которая устраивала акции во Львове по заказу представителей России.</div>","<div class=""article__subtitle"">Сотрудники Службы безопасности заявляют о разоблачении группировки, которая устраивала акции во Львове по заказу представителей России.</div>"
17,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">18:07</div>"," 18:07 Дело ""Трейд Коммодити"": В суде проверяют состояние здоровья Павловского Соломенский райсуд Киева объявил перерыв в деле о растрате Минобороны 149 млн гривен при закупке горючего у фирмы ""Трейд Коммодити"". ",/rus/news/2017/10/12/7158173/,"<div class=""article__subtitle"">Соломенский райсуд Киева объявил перерыв в деле о растрате Минобороны 149 млн гривен при закупке горючего у фирмы ""Трейд Коммодити"".</div>","<div class=""article__subtitle"">Соломенский райсуд Киева объявил перерыв в деле о растрате Минобороны 149 млн гривен при закупке горючего у фирмы ""Трейд Коммодити"".</div>"
18,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">18:00</div>"," 18:00 ОАЭ высылают всех дипломатов КНДР и прекращают выдачу виз Объединенные Арабские Эмираты сообщили о прекращении дипломатической миссии посла КНДР в стране, а также отзывают собственного посланника из Пхеньяна. ",http://www.eurointegration.com.ua/rus/news/2017/10/12/7072262/,"<div class=""article__subtitle"">Объединенные Арабские Эмираты сообщили о прекращении дипломатической миссии посла КНДР в стране, а также отзывают собственного посланника из Пхеньяна.</div>","<div class=""article__subtitle"">Объединенные Арабские Эмираты сообщили о прекращении дипломатической миссии посла КНДР в стране, а также отзывают собственного посланника из Пхеньяна.</div>"
19,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">17:55</div>"," 17:55 МВД: ""Трейд Коммодити"" хотели выиграть тендер Нацполиции на 380 миллионов В МВД заявляют, что ООО ""Трейд Коммодити"" использовало схемы для выигрыша в тендере по закупке нефтепродуктов для Нацполиции на 380 миллионов гривен. ",/rus/news/2017/10/12/7158172/,"<div class=""article__subtitle"">В МВД заявляют, что ООО ""Трейд Коммодити"" использовало схемы для выигрыша в тендере по закупке нефтепродуктов для Нацполиции на 380 миллионов гривен.</div>","<div class=""article__subtitle"">В МВД заявляют, что ООО ""Трейд Коммодити"" использовало схемы для выигрыша в тендере по закупке нефтепродуктов для Нацполиции на 380 миллионов гривен.</div>"
20,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">17:33</div>"," 17:33 США объявили о выходе из ЮНЕСКО Соединенные Штаты объявили о своем решении выйти из ЮНЕСКО, Организации Объединенных Наций по вопросам образования, науки и культуры. ",/rus/news/2017/10/12/7158171/,"<div class=""article__subtitle"">Соединенные Штаты объявили о своем решении выйти из ЮНЕСКО, Организации Объединенных Наций по вопросам образования, науки и культуры.</div>","<div class=""article__subtitle"">Соединенные Штаты объявили о своем решении выйти из ЮНЕСКО, Организации Объединенных Наций по вопросам образования, науки и культуры.</div>"
21,"Friday 13th of October 2017 12:28:48 AM","<div class=""article__time"">17:29</div>"," 17:29 По решению ЕСПЧ Киев прекратит выплату возмещений тысячам заявителей Решение Европейского суда по правам человека о передаче в Комитет министров всех жалоб на невыполнение решений украинских судов, вероятнее всего, приведет к тому, что заявители не получат стандартной для ЕСПЧ компенсации морального ущерба. ",http://www.eurointegration.com.ua/rus/news/2017/10/12/7072255/,"<div class=""article__subtitle"">Решение Европейского суда по правам человека о передаче в Комитет министров всех жалоб на невыполнение решений украинских судов, вероятнее всего, приведет к тому, что заявители не получат стандартной для ЕСПЧ компенсации морального ущерба.</div>","<div class=""article__subtitle"">Решение Европейского суда по правам человека о передаче в Комитет министров всех жалоб на невыполнение решений украинских судов, вероятнее всего, приведет к тому, что заявители не получат стандартной для ЕСПЧ компенсации морального ущерба.</div>"
