0,"14th October 2017 11:32:11 AM","14th October 2017 11:32:11 AM"," 11:47 Экс-главу аппарата Белого дома допросили в деле вмешательства РФ в выборы Бывшего главу аппарата Белого Дома Райнса Прибеса допросили ",/rus/news/2017/10/14/7158348/,"<div class=""article__subtitle"">Бывшего главу аппарата Белого Дома Райнса Прибеса допросили в деле вмешательство России в президентские выборы в США.</div>",
1,"14th October 2017 11:32:11 AM","14th October 2017 11:32:11 AM"," 11:38 Данилюк назвал три шага Украины для получения транша МВФ Украина приблизилась к выполнению рекомендаций Международного валютного фон",http://www.epravda.com.ua/rus/news/2017/10/14/630106/,"<div class=""article__subtitle"">Украина приблизилась к выполнению рекомендаций Международного валютного фонда для получения очередного транша в рамках ",
2,"14th October 2017 11:32:11 AM","14th October 2017 11:32:11 AM"," 11:12 Турчинов: Украинский ""Скиф"" может уничтожить любую бронетанковую технику Секретарь Совета нацбезопасности и обороны заявил об успешны",/rus/news/2017/10/14/7158345/,"<div class=""article__subtitle"">Секретарь Совета нацбезопасности и обороны заявил об успешных испытаниях украинского противотанкового ракетного компле",
3,"14th October 2017 11:32:11 AM","14th October 2017 11:32:11 AM"," 10:53 Могерини: США не имеют права выйти из ядерного соглашения с Ираном США не имеют права в одностороннем порядке прекратить участие в ядер",http://www.eurointegration.com.ua/rus/news/2017/10/14/7072329/,"<div class=""article__subtitle"">США не имеют права в одностороннем порядке прекратить участие в ядерной сделке с Ираном.</div>",
4,"14th October 2017 11:32:11 AM","14th October 2017 11:32:11 AM"," 10:20 Более 70 млрд грн нужно на оплату субсидий в этом году – Минсоцполитики Для того, чтобы оплатить субсидии в текущем году, Украине нужно б",/rus/news/2017/10/14/7158339/,"<div class=""article__subtitle"">Для того, чтобы оплатить субсидии в текущем году, Украине нужно более 70 миллиардов гривен.</div>",
