0,"13th October 2017 10:34:00 AM","<div class=""article__time"">11:03</div>"," 11:03 В Бюро ПАСЕ хотят принять решение об изменениях в регламент для возвращения РФ В пятницу, 13 октября, Бюро ПАСЕ попытается поручить регламентному комитету подготовить проект изменений в регламент для возвращения делегации РФ. ",http://www.eurointegration.com.ua/rus/news/2017/10/13/7072284/,"<div class=""article__subtitle"">В пятницу, 13 октября, Бюро ПАСЕ попытается поручить регламентному комитету подготовить проект изменений в регламент для возвращения делегации РФ.</div>","<div class=""article__subtitle"">В пятницу, 13 октября, Бюро ПАСЕ попытается поручить регламентному комитету подготовить проект изменений в регламент для возвращения делегации РФ.</div>"
1,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:51</div>"," 10:51 Парубий: На прогулах депутатов сэкономили 3 миллиона  Благодаря штрафам за прогулы депутатов Верховной Рады удалось сэкономить 3 миллиона гривен. ",/rus/news/2017/10/13/7158237/,"<div class=""article__subtitle"">Благодаря штрафам за прогулы депутатов Верховной Рады удалось сэкономить 3 миллиона гривен.</div>","<div class=""article__subtitle"">Благодаря штрафам за прогулы депутатов Верховной Рады удалось сэкономить 3 миллиона гривен.</div>"
2,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:49</div>"," 10:49  Бердянский морпорт заявляет об убытках из-за Керченского моста Администрация морских портов Украины заявляет о снижении на треть грузопотока в Бердянском морпорту из-за строительства Россией Керченского моста на оккупированный Крым. ",/rus/news/2017/10/13/7158236/,"<div class=""article__subtitle"">Администрация морских портов Украины заявляет о снижении на треть грузопотока в Бердянском морпорту из-за строительства Россией Керченского моста на оккупированный Крым.</div>","<div class=""article__subtitle"">Администрация морских портов Украины заявляет о снижении на треть грузопотока в Бердянском морпорту из-за строительства Россией Керченского моста на оккупированный Крым.</div>"
3,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:45</div>"," 10:45 Новый прокурор АТО проводил многомиллионные тендеры с одним участником Новоназначенный военный прокурор АТО Олег Цицак в 2011 году возглавлял тендерный комитет Министерства чрезвычайных ситуаций, который проводил многомиллионные закупки по сомнительной процедуре у одного участника. ",/rus/news/2017/10/13/7158238/,"<div class=""article__subtitle"">Новоназначенный военный прокурор АТО Олег Цицак в 2011 году возглавлял тендерный комитет Министерства чрезвычайных ситуаций, который проводил многомиллионные закупки по сомнительной процедуре у одного участника.</div>","<div class=""article__subtitle"">Новоназначенный военный прокурор АТО Олег Цицак в 2011 году возглавлял тендерный комитет Министерства чрезвычайных ситуаций, который проводил многомиллионные закупки по сомнительной процедуре у одного участника.</div>"
4,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:34</div>"," 10:34 Экс-мэр Николаева оспаривает свою отставку 12 октября в суд поступил иск от Сенкевича к Николаевскому горсовету об отмене решения горсовета ""О досрочном прекращении полномочий городского головы"" от 5 октября 2017 года. ",/rus/news/2017/10/13/7158234/,"<div class=""article__subtitle"">12 октября в суд поступил иск от Сенкевича к Николаевскому горсовету об отмене решения горсовета ""О досрочном прекращении полномочий городского головы"" от 5 октября 2017 года.</div>","<div class=""article__subtitle"">12 октября в суд поступил иск от Сенкевича к Николаевскому горсовету об отмене решения горсовета ""О досрочном прекращении полномочий городского головы"" от 5 октября 2017 года.</div>"
5,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:29</div>"," 10:29 СБУ снова открыла въезд испанским журналистам, работавшим в ОРДЛО Служба безопасности Украины возобновила разрешение на въезд двум испанским журналистам Антониу Памплиеге и Мануэлю Анхелю Састре. ",/rus/news/2017/10/13/7158232/,"<div class=""article__subtitle"">Служба безопасности Украины возобновила разрешение на въезд двум испанским журналистам Антониу Памплиеге и Мануэлю Анхелю Састре.</div>","<div class=""article__subtitle"">Служба безопасности Украины возобновила разрешение на въезд двум испанским журналистам Антониу Памплиеге и Мануэлю Анхелю Састре.</div>"
6,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:22</div>"," 10:22 Трамп откажется от поддержки ядерной сделки с Ираном - источники В пятницу президент США объявит свое решение по ядерной сделке с Ираном. ",http://www.eurointegration.com.ua/rus/news/2017/10/13/7072280/,"<div class=""article__subtitle"">В пятницу президент США объявит свое решение по ядерной сделке с Ираном.</div>","<div class=""article__subtitle"">В пятницу президент США объявит свое решение по ядерной сделке с Ираном.</div>"
7,"13th October 2017 10:34:00 AM","<div class=""article__time"">10:20</div>"," 10:20 Премьер рассказал о ""драконовских"" штрафах для работодателей Премьер-министр Владимир Гройсман заявляет, что власть должна наказывать работодателей, которые скрывают занятость своих работников. ",http://www.epravda.com.ua/rus/news/2017/10/13/630069/,"<div class=""article__subtitle"">Премьер-министр Владимир Гройсман заявляет, что власть должна наказывать работодателей, которые скрывают занятость своих работников.</div>","<div class=""article__subtitle"">Премьер-министр Владимир Гройсман заявляет, что власть должна наказывать работодателей, которые скрывают занятость своих работников.</div>"
