0,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 03:13 Стрельба в Швеции: полиция отвергает терроризм Полиция Троллеборга не квалифицировала стрельбу в центре города как терроризм. ",/rus/news/2017/10/13/7158197/,"<div class=""article__subtitle"">Полиция Троллеборга не квалифицировала стрельбу в центре города как терроризм.</div>",
1,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 02:41 20 стран ЕС заявили о создании Европейской прокуратуры 20 стран Европейского Союза в четверг, 12 октября, подтвердили намерение создать Е�",/rus/news/2017/10/13/7158196/,"<div class=""article__subtitle"">20 стран Европейского Союза в четверг, 12 октября, подтвердили намерение создать Европейскую прокуратуру.</div>",
2,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 02:02 Европейский суд по правам человека отказался рассматривать жалобы украинских чернобыльцев Европейский суд по правам человека в Страс",/rus/news/2017/10/13/7158195/,"<div class=""article__subtitle"">Европейский суд по правам человека в Страсбурге заявил, что впредь не будет рассматривать более 12 тысяч исков украинских �",
3,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 01:41 Израиль вслед за США заявил о намерении выйти из ЮНЕСКО Премьер-министр Израиля Биньямин Нетаньяху поручил дипломатам начать подготов",/rus/news/2017/10/13/7158194/,"<div class=""article__subtitle"">Премьер-министр Израиля Биньямин Нетаньяху поручил дипломатам начать подготовку выхода страны из ЮНЕСКО, через нескольк�",
4,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 01:08 Евроинтеграция венгров Украины должна происходить через совместное движение в ЕС – Климкин Глава МИД Украины Павел Климкин подчеркну",/rus/news/2017/10/13/7158193/,"<div class=""article__subtitle"">Глава МИД Украины Павел Климкин подчеркнул, что Украина создает все возможности для самореализации венгров.</div>",
5,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 00:14 Трамп приказал ослабить действие Obamacare Президент США в четверг подписал указ об уменьшении влияния программы Obamacare. ",/rus/news/2017/10/13/7158192/,"<div class=""article__subtitle"">Президент США в четверг подписал указ об уменьшении влияния программы Obamacare.</div>",
6,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 23:50 Главу департамента МО тоже отправили под домашний арест Соломенский суд Киева избрал меру пресечения директору Департамента госзакуп",/rus/news/2017/10/12/7158191/,"<div class=""article__subtitle"">Соломенский суд Киева избрал меру пресечения директору Департамента госзакупок и материального обеспечения Минобороны �",
7,"13th October 2017 02:50:00 AM","13th October 2017 02:50:00 AM"," 23:21 Главные экономические новости дня - за 60 секунд О газе. За 9 месяцев ""Нафтогаз"" закупил 17,5 миллиарда кубометров газа, что на 3,1 миллиарда к",http://www.epravda.com.ua/rus/news/2017/10/12/630057/,"<div class=""article__subtitle"">О газе. За 9 месяцев ""Нафтогаз"" закупил 17,5 миллиарда кубометров газа, что на 3,1 миллиарда кубов больше, чем за 9 месяцев прошл�",
