0,"Fri, 13 Oct 17 00:57:20 +0200","<div class=""article__time"">01:41</div>"," 01:41 Израиль вслед за США заявил о намерении выйти из ЮНЕСКО Премьер-министр Израиля Биньямин Нетаньяху поручил дипломатам начать подготовку выхода страны из ЮНЕСКО, через несколько часов после решения США. ",/rus/news/2017/10/13/7158194/,"<div class=""article__subtitle"">Премьер-министр Израиля Биньямин Нетаньяху поручил дипломатам начать подготовку выхода страны из ЮНЕСКО, через несколько часов после решения США.</div>","<div class=""article__subtitle"">Премьер-министр Израиля Биньямин Нетаньяху поручил дипломатам начать подготовку выхода страны из ЮНЕСКО, через несколько часов после решения США.</div>"
1,"Fri, 13 Oct 17 00:57:20 +0200","<div class=""article__time"">01:08</div>"," 01:08 Евроинтеграция венгров Украины должна происходить через совместное движение в ЕС – Климкин Глава МИД Украины Павел Климкин подчеркнул, что Украина создает все возможности для самореализации венгров. ",/rus/news/2017/10/13/7158193/,"<div class=""article__subtitle"">Глава МИД Украины Павел Климкин подчеркнул, что Украина создает все возможности для самореализации венгров.</div>","<div class=""article__subtitle"">Глава МИД Украины Павел Климкин подчеркнул, что Украина создает все возможности для самореализации венгров.</div>"
2,"Fri, 13 Oct 17 00:57:20 +0200","<div class=""article__time"">00:14</div>"," 00:14 Трамп приказал ослабить действие Obamacare Президент США в четверг подписал указ об уменьшении влияния программы Obamacare. ",/rus/news/2017/10/13/7158192/,"<div class=""article__subtitle"">Президент США в четверг подписал указ об уменьшении влияния программы Obamacare.</div>","<div class=""article__subtitle"">Президент США в четверг подписал указ об уменьшении влияния программы Obamacare.</div>"
3,"Fri, 13 Oct 17 00:57:20 +0200","<div class=""article__time"">23:50</div>"," 23:50 Главу департамента МО тоже отправили под домашний арест Соломенский суд Киева избрал меру пресечения директору Департамента госзакупок и материального обеспечения Минобороны Владимиру Гулевичу в виде круглосуточного домашнего ареста. ",/rus/news/2017/10/12/7158191/,"<div class=""article__subtitle"">Соломенский суд Киева избрал меру пресечения директору Департамента госзакупок и материального обеспечения Минобороны Владимиру Гулевичу в виде круглосуточного домашнего ареста.</div>","<div class=""article__subtitle"">Соломенский суд Киева избрал меру пресечения директору Департамента госзакупок и материального обеспечения Минобороны Владимиру Гулевичу в виде круглосуточного домашнего ареста.</div>"
