0,"14th October 2017 11:31:57 AM","14th October 2017 11:31:57 AM"," 11:47 Экс-главу аппарата Белого дома допросили в деле вмешательства РФ в выборы Бывшего главу аппарата Белого Дома Райнса Прибеса допросили в деле вмешательство России в президентские выборы в США. ",/rus/news/2017/10/14/7158348/,"<div class=""article__subtitle"">Бывшего главу аппарата Белого Дома Райнса Прибеса допросили в деле вмешательство России в президентские выборы в США.</div>",
1,"14th October 2017 11:31:57 AM","14th October 2017 11:31:57 AM"," 11:38 Данилюк назвал три шага Украины для получения транша МВФ Украина приблизилась к выполнению рекомендаций Международного валютного фонда для получения очередного транша в рамках программы расширенного финансирования EFF. ",http://www.epravda.com.ua/rus/news/2017/10/14/630106/,"<div class=""article__subtitle"">Украина приблизилась к выполнению рекомендаций Международного валютного фонда для получения очередного транша в рамках программы расширенного финансирования EFF.</div>",
